Area,Item,Year,hg/ha_yield,average_rain_fall_mm_per_year,pesticides_tonnes,avg_temp,Rainfall_Category,Growing_Degree_Days,Temperature_Category,Pesticide_Category,Rainfall_Temp_Ratio,Yield_per_Pesticide
Turkey,Wheat,1990,21227,593.0,29918.0,14.01,Moderate,4.01,Moderate,High,42.32690935046396,0.7094822687924062
Turkey,Wheat,1990,21227,593.0,29918.0,17.94,Moderate,7.940000000000001,Moderate,High,33.0546265328874,0.7094822687924062
Turkey,Maize,1991,42489,593.0,24343.0,18.94,Moderate,8.940000000000001,Moderate,High,31.30939809926082,1.74535819914558
Turkey,Maize,1991,42489,593.0,24343.0,10.37,Moderate,0.3699999999999992,Moderate,High,57.18418514946963,1.74535819914558
Turkey,Maize,1991,42489,593.0,24343.0,11.2,Moderate,1.1999999999999993,Moderate,High,52.94642857142858,1.74535819914558
Turkey,Maize,1991,42489,593.0,24343.0,13.21,Moderate,3.210000000000001,Moderate,High,44.89023467070401,1.74535819914558
Turkey,Maize,1991,42489,593.0,24343.0,17.04,Moderate,7.039999999999999,Moderate,High,34.80046948356808,1.74535819914558
Turkey,Potatoes,1991,230653,593.0,24343.0,18.94,Moderate,8.940000000000001,Moderate,High,31.30939809926082,9.474737101544529
Turkey,Potatoes,1991,230653,593.0,24343.0,10.37,Moderate,0.3699999999999992,Moderate,High,57.18418514946963,9.474737101544529
Turkey,Potatoes,1991,230653,593.0,24343.0,11.2,Moderate,1.1999999999999993,Moderate,High,52.94642857142858,9.474737101544529
Turkey,Potatoes,1991,230653,593.0,24343.0,13.21,Moderate,3.210000000000001,Moderate,High,44.89023467070401,9.474737101544529
Turkey,Potatoes,1991,230653,593.0,24343.0,17.04,Moderate,7.039999999999999,Moderate,High,34.80046948356808,9.474737101544529
Turkey,"Rice, paddy",1991,49505,593.0,24343.0,18.94,Moderate,8.940000000000001,Moderate,High,31.30939809926082,2.033560630956293
Turkey,"Rice, paddy",1991,49505,593.0,24343.0,10.37,Moderate,0.3699999999999992,Moderate,High,57.18418514946963,2.033560630956293
Turkey,"Rice, paddy",1991,49505,593.0,24343.0,11.2,Moderate,1.1999999999999993,Moderate,High,52.94642857142858,2.033560630956293
Turkey,"Rice, paddy",1991,49505,593.0,24343.0,13.21,Moderate,3.210000000000001,Moderate,High,44.89023467070401,2.033560630956293
Turkey,"Rice, paddy",1991,49505,593.0,24343.0,17.04,Moderate,7.039999999999999,Moderate,High,34.80046948356808,2.033560630956293
Turkey,Soybeans,1991,22222,593.0,24343.0,18.94,Moderate,8.940000000000001,Moderate,High,31.30939809926082,0.9128327308577062
Turkey,Soybeans,1991,22222,593.0,24343.0,10.37,Moderate,0.3699999999999992,Moderate,High,57.18418514946963,0.9128327308577062
Turkey,Soybeans,1991,22222,593.0,24343.0,11.2,Moderate,1.1999999999999993,Moderate,High,52.94642857142858,0.9128327308577062
Turkey,Soybeans,1991,22222,593.0,24343.0,13.21,Moderate,3.210000000000001,Moderate,High,44.89023467070401,0.9128327308577062
Turkey,Soybeans,1991,22222,593.0,24343.0,17.04,Moderate,7.039999999999999,Moderate,High,34.80046948356808,0.9128327308577062
Turkey,Wheat,1991,21288,593.0,24343.0,18.94,Moderate,8.940000000000001,Moderate,High,31.30939809926082,0.8744659875123234
Turkey,Wheat,1991,21288,593.0,24343.0,10.37,Moderate,0.3699999999999992,Moderate,High,57.18418514946963,0.8744659875123234
Turkey,Wheat,1991,21288,593.0,24343.0,11.2,Moderate,1.1999999999999993,Moderate,High,52.94642857142858,0.8744659875123234
Turkey,Wheat,1991,21288,593.0,24343.0,13.21,Moderate,3.210000000000001,Moderate,High,44.89023467070401,0.8744659875123234
Turkey,Wheat,1991,21288,593.0,24343.0,17.04,Moderate,7.039999999999999,Moderate,High,34.80046948356808,0.8744659875123234
Turkey,Maize,1992,42427,593.0,27110.0,17.68,Moderate,7.68,Moderate,High,33.540723981900456,1.5649367415440227
Turkey,Maize,1992,42427,593.0,27110.0,9.06,Moderate,0.0,Cold,High,65.45253863134657,1.5649367415440227
Turkey,Maize,1992,42427,593.0,27110.0,10.77,Moderate,0.7699999999999996,Moderate,High,55.06035283194058,1.5649367415440227
Turkey,Maize,1992,42427,593.0,27110.0,13.01,Moderate,3.01,Moderate,High,45.58032282859339,1.5649367415440227
Turkey,Maize,1992,42427,593.0,27110.0,16.91,Moderate,6.91,Moderate,High,35.06800709639267,1.5649367415440227
Turkey,Potatoes,1992,236046,593.0,27110.0,17.68,Moderate,7.68,Moderate,High,33.540723981900456,8.706650437091955
Turkey,Potatoes,1992,236046,593.0,27110.0,9.06,Moderate,0.0,Cold,High,65.45253863134657,8.706650437091955
Turkey,Potatoes,1992,236046,593.0,27110.0,10.77,Moderate,0.7699999999999996,Moderate,High,55.06035283194058,8.706650437091955
Turkey,Potatoes,1992,236046,593.0,27110.0,13.01,Moderate,3.01,Moderate,High,45.58032282859339,8.706650437091955
Turkey,Potatoes,1992,236046,593.0,27110.0,16.91,Moderate,6.91,Moderate,High,35.06800709639267,8.706650437091955
Turkey,"Rice, paddy",1992,50026,593.0,27110.0,17.68,Moderate,7.68,Moderate,High,33.540723981900456,1.8452288738888274
Turkey,"Rice, paddy",1992,50026,593.0,27110.0,9.06,Moderate,0.0,Cold,High,65.45253863134657,1.8452288738888274
Turkey,"Rice, paddy",1992,50026,593.0,27110.0,10.77,Moderate,0.7699999999999996,Moderate,High,55.06035283194058,1.8452288738888274
Turkey,"Rice, paddy",1992,50026,593.0,27110.0,13.01,Moderate,3.01,Moderate,High,45.58032282859339,1.8452288738888274
Turkey,"Rice, paddy",1992,50026,593.0,27110.0,16.91,Moderate,6.91,Moderate,High,35.06800709639267,1.8452288738888274
Turkey,Soybeans,1992,20652,593.0,27110.0,17.68,Moderate,7.68,Moderate,High,33.540723981900456,0.7617572203164767
Turkey,Soybeans,1992,20652,593.0,27110.0,9.06,Moderate,0.0,Cold,High,65.45253863134657,0.7617572203164767
Turkey,Soybeans,1992,20652,593.0,27110.0,10.77,Moderate,0.7699999999999996,Moderate,High,55.06035283194058,0.7617572203164767
Turkey,Soybeans,1992,20652,593.0,27110.0,13.01,Moderate,3.01,Moderate,High,45.58032282859339,0.7617572203164767
Turkey,Soybeans,1992,20652,593.0,27110.0,16.91,Moderate,6.91,Moderate,High,35.06800709639267,0.7617572203164767
Turkey,Wheat,1992,20405,593.0,27110.0,17.68,Moderate,7.68,Moderate,High,33.540723981900456,0.7526465272398657
Turkey,Wheat,1992,20405,593.0,27110.0,9.06,Moderate,0.0,Cold,High,65.45253863134657,0.7526465272398657
Turkey,Wheat,1992,20405,593.0,27110.0,10.77,Moderate,0.7699999999999996,Moderate,High,55.06035283194058,0.7526465272398657
Turkey,Wheat,1992,20405,593.0,27110.0,13.01,Moderate,3.01,Moderate,High,45.58032282859339,0.7526465272398657
Turkey,Wheat,1992,20405,593.0,27110.0,16.91,Moderate,6.91,Moderate,High,35.06800709639267,0.7526465272398657
Turkey,Maize,1993,45455,593.0,28042.0,18.82,Moderate,8.82,Moderate,High,31.50903294367694,1.6209036123096674
Turkey,Maize,1993,45455,593.0,28042.0,9.96,Moderate,0.0,Cold,High,59.53815261044176,1.6209036123096674
Turkey,Maize,1993,45455,593.0,28042.0,11.45,Moderate,1.4499999999999993,Moderate,High,51.79039301310044,1.6209036123096674
Turkey,Maize,1993,45455,593.0,28042.0,13.32,Moderate,3.3200000000000003,Moderate,High,44.51951951951952,1.6209036123096674
Turkey,Maize,1993,45455,593.0,28042.0,17.39,Moderate,7.390000000000001,Moderate,High,34.10005750431282,1.6209036123096674
Turkey,Potatoes,1993,242315,593.0,28042.0,18.82,Moderate,8.82,Moderate,High,31.50903294367694,8.640837285597119
Turkey,Potatoes,1993,242315,593.0,28042.0,9.96,Moderate,0.0,Cold,High,59.53815261044176,8.640837285597119
Turkey,Potatoes,1993,242315,593.0,28042.0,11.45,Moderate,1.4499999999999993,Moderate,High,51.79039301310044,8.640837285597119
Turkey,Potatoes,1993,242315,593.0,28042.0,13.32,Moderate,3.3200000000000003,Moderate,High,44.51951951951952,8.640837285597119
Turkey,Potatoes,1993,242315,593.0,28042.0,17.39,Moderate,7.390000000000001,Moderate,High,34.10005750431282,8.640837285597119
Turkey,"Rice, paddy",1993,50176,593.0,28042.0,18.82,Moderate,8.82,Moderate,High,31.50903294367694,1.789252219805299
Turkey,"Rice, paddy",1993,50176,593.0,28042.0,9.96,Moderate,0.0,Cold,High,59.53815261044176,1.789252219805299
Turkey,"Rice, paddy",1993,50176,593.0,28042.0,11.45,Moderate,1.4499999999999993,Moderate,High,51.79039301310044,1.789252219805299
Turkey,"Rice, paddy",1993,50176,593.0,28042.0,13.32,Moderate,3.3200000000000003,Moderate,High,44.51951951951952,1.789252219805299
Turkey,"Rice, paddy",1993,50176,593.0,28042.0,17.39,Moderate,7.390000000000001,Moderate,High,34.10005750431282,1.789252219805299
Turkey,Soybeans,1993,23551,593.0,28042.0,18.82,Moderate,8.82,Moderate,High,31.50903294367694,0.839817423242877
Turkey,Soybeans,1993,23551,593.0,28042.0,9.96,Moderate,0.0,Cold,High,59.53815261044176,0.839817423242877
Turkey,Soybeans,1993,23551,593.0,28042.0,11.45,Moderate,1.4499999999999993,Moderate,High,51.79039301310044,0.839817423242877
Turkey,Soybeans,1993,23551,593.0,28042.0,13.32,Moderate,3.3200000000000003,Moderate,High,44.51951951951952,0.839817423242877
Turkey,Soybeans,1993,23551,593.0,28042.0,17.39,Moderate,7.390000000000001,Moderate,High,34.10005750431282,0.839817423242877
Turkey,Wheat,1993,21642,593.0,28042.0,18.82,Moderate,8.82,Moderate,High,31.50903294367694,0.7717433940733873
Turkey,Wheat,1993,21642,593.0,28042.0,9.96,Moderate,0.0,Cold,High,59.53815261044176,0.7717433940733873
Turkey,Wheat,1993,21642,593.0,28042.0,11.45,Moderate,1.4499999999999993,Moderate,High,51.79039301310044,0.7717433940733873
Turkey,Wheat,1993,21642,593.0,28042.0,13.32,Moderate,3.3200000000000003,Moderate,High,44.51951951951952,0.7717433940733873
Turkey,Wheat,1993,21642,593.0,28042.0,17.39,Moderate,7.390000000000001,Moderate,High,34.10005750431282,0.7717433940733873
Turkey,Maize,1994,38181,593.0,24219.0,19.76,Moderate,9.760000000000002,Moderate,High,30.010121457489877,1.5764244426094136
Turkey,Maize,1994,38181,593.0,24219.0,11.7,Moderate,1.6999999999999993,Moderate,High,50.68376068376069,1.5764244426094136
Turkey,Maize,1994,38181,593.0,24219.0,12.83,Moderate,2.83,Moderate,High,46.21979734996103,1.5764244426094136
Turkey,Maize,1994,38181,593.0,24219.0,14.88,Moderate,4.880000000000001,Moderate,High,39.85215053763441,1.5764244426094136
Turkey,Maize,1994,38181,593.0,24219.0,18.35,Moderate,8.350000000000001,Moderate,High,32.31607629427793,1.5764244426094136
Turkey,Potatoes,1994,229189,593.0,24219.0,19.76,Moderate,9.760000000000002,Moderate,High,30.010121457489877,9.462799339388935
Turkey,Potatoes,1994,229189,593.0,24219.0,11.7,Moderate,1.6999999999999993,Moderate,High,50.68376068376069,9.462799339388935
Turkey,Potatoes,1994,229189,593.0,24219.0,12.83,Moderate,2.83,Moderate,High,46.21979734996103,9.462799339388935
Turkey,Potatoes,1994,229189,593.0,24219.0,14.88,Moderate,4.880000000000001,Moderate,High,39.85215053763441,9.462799339388935
Turkey,Potatoes,1994,229189,593.0,24219.0,18.35,Moderate,8.350000000000001,Moderate,High,32.31607629427793,9.462799339388935
Turkey,"Rice, paddy",1994,50554,593.0,24219.0,19.76,Moderate,9.760000000000002,Moderate,High,30.010121457489877,2.0872832369942196
Turkey,"Rice, paddy",1994,50554,593.0,24219.0,11.7,Moderate,1.6999999999999993,Moderate,High,50.68376068376069,2.0872832369942196
Turkey,"Rice, paddy",1994,50554,593.0,24219.0,12.83,Moderate,2.83,Moderate,High,46.21979734996103,2.0872832369942196
Turkey,"Rice, paddy",1994,50554,593.0,24219.0,14.88,Moderate,4.880000000000001,Moderate,High,39.85215053763441,2.0872832369942196
Turkey,"Rice, paddy",1994,50554,593.0,24219.0,18.35,Moderate,8.350000000000001,Moderate,High,32.31607629427793,2.0872832369942196
Turkey,Soybeans,1994,24138,593.0,24219.0,19.76,Moderate,9.760000000000002,Moderate,High,30.010121457489877,0.9966143682906689
Turkey,Soybeans,1994,24138,593.0,24219.0,11.7,Moderate,1.6999999999999993,Moderate,High,50.68376068376069,0.9966143682906689
Turkey,Soybeans,1994,24138,593.0,24219.0,12.83,Moderate,2.83,Moderate,High,46.21979734996103,0.9966143682906689
Turkey,Soybeans,1994,24138,593.0,24219.0,14.88,Moderate,4.880000000000001,Moderate,High,39.85215053763441,0.9966143682906689
Turkey,Soybeans,1994,24138,593.0,24219.0,18.35,Moderate,8.350000000000001,Moderate,High,32.31607629427793,0.9966143682906689
Turkey,Wheat,1994,17975,593.0,24219.0,19.76,Moderate,9.760000000000002,Moderate,High,30.010121457489877,0.7421552436003304
Turkey,Wheat,1994,17975,593.0,24219.0,11.7,Moderate,1.6999999999999993,Moderate,High,50.68376068376069,0.7421552436003304
Turkey,Wheat,1994,17975,593.0,24219.0,12.83,Moderate,2.83,Moderate,High,46.21979734996103,0.7421552436003304
Turkey,Wheat,1994,17975,593.0,24219.0,14.88,Moderate,4.880000000000001,Moderate,High,39.85215053763441,0.7421552436003304
Turkey,Wheat,1994,17975,593.0,24219.0,18.35,Moderate,8.350000000000001,Moderate,High,32.31607629427793,0.7421552436003304
Turkey,Maize,1995,37322,593.0,27328.0,19.15,Moderate,9.149999999999999,Moderate,High,30.966057441253266,1.3656555307548757
Turkey,Maize,1995,37322,593.0,27328.0,10.93,Moderate,0.9299999999999997,Moderate,High,54.25434583714547,1.3656555307548757
Turkey,Maize,1995,37322,593.0,27328.0,12.06,Moderate,2.0600000000000005,Moderate,High,49.17081260364842,1.3656555307548757
Turkey,Maize,1995,37322,593.0,27328.0,14.14,Moderate,4.140000000000001,Moderate,High,41.937765205091935,1.3656555307548757
Turkey,Maize,1995,37322,593.0,27328.0,17.64,Moderate,7.640000000000001,Moderate,High,33.616780045351476,1.3656555307548757
Turkey,Potatoes,1995,237707,593.0,27328.0,19.15,Moderate,9.149999999999999,Moderate,High,30.966057441253266,8.697976508470855
Turkey,Potatoes,1995,237707,593.0,27328.0,10.93,Moderate,0.9299999999999997,Moderate,High,54.25434583714547,8.697976508470855
Turkey,Potatoes,1995,237707,593.0,27328.0,12.06,Moderate,2.0600000000000005,Moderate,High,49.17081260364842,8.697976508470855
Turkey,Potatoes,1995,237707,593.0,27328.0,14.14,Moderate,4.140000000000001,Moderate,High,41.937765205091935,8.697976508470855
Turkey,Potatoes,1995,237707,593.0,27328.0,17.64,Moderate,7.640000000000001,Moderate,High,33.616780045351476,8.697976508470855
Turkey,"Rice, paddy",1995,50045,593.0,27328.0,19.15,Moderate,9.149999999999999,Moderate,High,30.966057441253266,1.8312049471257639
Turkey,"Rice, paddy",1995,50045,593.0,27328.0,10.93,Moderate,0.9299999999999997,Moderate,High,54.25434583714547,1.8312049471257639
Turkey,"Rice, paddy",1995,50045,593.0,27328.0,12.06,Moderate,2.0600000000000005,Moderate,High,49.17081260364842,1.8312049471257639
Turkey,"Rice, paddy",1995,50045,593.0,27328.0,14.14,Moderate,4.140000000000001,Moderate,High,41.937765205091935,1.8312049471257639
Turkey,"Rice, paddy",1995,50045,593.0,27328.0,17.64,Moderate,7.640000000000001,Moderate,High,33.616780045351476,1.8312049471257639
Turkey,Soybeans,1995,24194,593.0,27328.0,19.15,Moderate,9.149999999999999,Moderate,High,30.966057441253266,0.8852866917926012
Turkey,Soybeans,1995,24194,593.0,27328.0,10.93,Moderate,0.9299999999999997,Moderate,High,54.25434583714547,0.8852866917926012
Turkey,Soybeans,1995,24194,593.0,27328.0,12.06,Moderate,2.0600000000000005,Moderate,High,49.17081260364842,0.8852866917926012
Turkey,Soybeans,1995,24194,593.0,27328.0,14.14,Moderate,4.140000000000001,Moderate,High,41.937765205091935,0.8852866917926012
Turkey,Soybeans,1995,24194,593.0,27328.0,17.64,Moderate,7.640000000000001,Moderate,High,33.616780045351476,0.8852866917926012
Turkey,Wheat,1995,19315,593.0,27328.0,19.15,Moderate,9.149999999999999,Moderate,High,30.966057441253266,0.70675838852501
Turkey,Wheat,1995,19315,593.0,27328.0,10.93,Moderate,0.9299999999999997,Moderate,High,54.25434583714547,0.70675838852501
Turkey,Wheat,1995,19315,593.0,27328.0,12.06,Moderate,2.0600000000000005,Moderate,High,49.17081260364842,0.70675838852501
Turkey,Wheat,1995,19315,593.0,27328.0,14.14,Moderate,4.140000000000001,Moderate,High,41.937765205091935,0.70675838852501
Turkey,Wheat,1995,19315,593.0,27328.0,17.64,Moderate,7.640000000000001,Moderate,High,33.616780045351476,0.70675838852501
Turkey,Maize,1996,36396,593.0,30286.0,19.47,Moderate,9.469999999999999,Moderate,High,30.45711350796097,1.2017037012579654
Turkey,Maize,1996,36396,593.0,30286.0,11.29,Moderate,1.2899999999999991,Moderate,High,52.524357838795396,1.2017037012579654
Turkey,Maize,1996,36396,593.0,30286.0,11.92,Moderate,1.92,Moderate,High,49.74832214765101,1.2017037012579654
Turkey,Maize,1996,36396,593.0,30286.0,13.77,Moderate,3.7699999999999996,Moderate,High,43.064633260711695,1.2017037012579654
Turkey,Maize,1996,36396,593.0,30286.0,17.49,Moderate,7.489999999999998,Moderate,High,33.905088622069755,1.2017037012579654
Turkey,Potatoes,1996,235756,593.0,30286.0,19.47,Moderate,9.469999999999999,Moderate,High,30.45711350796097,7.78406577079275
Turkey,Potatoes,1996,235756,593.0,30286.0,11.29,Moderate,1.2899999999999991,Moderate,High,52.524357838795396,7.78406577079275
Turkey,Potatoes,1996,235756,593.0,30286.0,11.92,Moderate,1.92,Moderate,High,49.74832214765101,7.78406577079275
Turkey,Potatoes,1996,235756,593.0,30286.0,13.77,Moderate,3.7699999999999996,Moderate,High,43.064633260711695,7.78406577079275
Turkey,Potatoes,1996,235756,593.0,30286.0,17.49,Moderate,7.489999999999998,Moderate,High,33.905088622069755,7.78406577079275
Turkey,"Rice, paddy",1996,51114,593.0,30286.0,19.47,Moderate,9.469999999999999,Moderate,High,30.45711350796097,1.6876547693729984
Turkey,"Rice, paddy",1996,51114,593.0,30286.0,11.29,Moderate,1.2899999999999991,Moderate,High,52.524357838795396,1.6876547693729984
Turkey,"Rice, paddy",1996,51114,593.0,30286.0,11.92,Moderate,1.92,Moderate,High,49.74832214765101,1.6876547693729984
Turkey,"Rice, paddy",1996,51114,593.0,30286.0,13.77,Moderate,3.7699999999999996,Moderate,High,43.064633260711695,1.6876547693729984
Turkey,"Rice, paddy",1996,51114,593.0,30286.0,17.49,Moderate,7.489999999999998,Moderate,High,33.905088622069755,1.6876547693729984
Turkey,Soybeans,1996,24390,593.0,30286.0,19.47,Moderate,9.469999999999999,Moderate,High,30.45711350796097,0.8052960015848384
Turkey,Soybeans,1996,24390,593.0,30286.0,11.29,Moderate,1.2899999999999991,Moderate,High,52.524357838795396,0.8052960015848384
Turkey,Soybeans,1996,24390,593.0,30286.0,11.92,Moderate,1.92,Moderate,High,49.74832214765101,0.8052960015848384
Turkey,Soybeans,1996,24390,593.0,30286.0,13.77,Moderate,3.7699999999999996,Moderate,High,43.064633260711695,0.8052960015848384
Turkey,Soybeans,1996,24390,593.0,30286.0,17.49,Moderate,7.489999999999998,Moderate,High,33.905088622069755,0.8052960015848384
Turkey,Wheat,1996,19852,593.0,30286.0,19.47,Moderate,9.469999999999999,Moderate,High,30.45711350796097,0.6554627397893485
Turkey,Wheat,1996,19852,593.0,30286.0,11.29,Moderate,1.2899999999999991,Moderate,High,52.524357838795396,0.6554627397893485
Turkey,Wheat,1996,19852,593.0,30286.0,11.92,Moderate,1.92,Moderate,High,49.74832214765101,0.6554627397893485
Turkey,Wheat,1996,19852,593.0,30286.0,13.77,Moderate,3.7699999999999996,Moderate,High,43.064633260711695,0.6554627397893485
Turkey,Wheat,1996,19852,593.0,30286.0,17.49,Moderate,7.489999999999998,Moderate,High,33.905088622069755,0.6554627397893485
Turkey,Maize,1997,38247,593.0,34431.0,18.65,Moderate,8.649999999999999,Moderate,High,31.796246648793566,1.110798094795539
Turkey,Maize,1997,38247,593.0,34431.0,10.13,Moderate,0.13000000000000078,Moderate,High,58.538993089832175,1.110798094795539
Turkey,Maize,1997,38247,593.0,34431.0,11.34,Moderate,1.3399999999999999,Moderate,High,52.29276895943563,1.110798094795539
Turkey,Maize,1997,38247,593.0,34431.0,13.16,Moderate,3.16,Moderate,High,45.06079027355623,1.110798094795539
Turkey,Maize,1997,38247,593.0,34431.0,17.2,Moderate,7.199999999999999,Moderate,High,34.47674418604651,1.110798094795539
Turkey,Potatoes,1997,241821,593.0,34431.0,18.65,Moderate,8.649999999999999,Moderate,High,31.796246648793566,7.023147072490707
Turkey,Potatoes,1997,241821,593.0,34431.0,10.13,Moderate,0.13000000000000078,Moderate,High,58.538993089832175,7.023147072490707
Turkey,Potatoes,1997,241821,593.0,34431.0,11.34,Moderate,1.3399999999999999,Moderate,High,52.29276895943563,7.023147072490707
Turkey,Potatoes,1997,241821,593.0,34431.0,13.16,Moderate,3.16,Moderate,High,45.06079027355623,7.023147072490707
Turkey,Potatoes,1997,241821,593.0,34431.0,17.2,Moderate,7.199999999999999,Moderate,High,34.47674418604651,7.023147072490707
Turkey,"Rice, paddy",1997,50005,593.0,34431.0,18.65,Moderate,8.649999999999999,Moderate,High,31.796246648793566,1.4522827602230484
Turkey,"Rice, paddy",1997,50005,593.0,34431.0,10.13,Moderate,0.13000000000000078,Moderate,High,58.538993089832175,1.4522827602230484
Turkey,"Rice, paddy",1997,50005,593.0,34431.0,11.34,Moderate,1.3399999999999999,Moderate,High,52.29276895943563,1.4522827602230484
Turkey,"Rice, paddy",1997,50005,593.0,34431.0,13.16,Moderate,3.16,Moderate,High,45.06079027355623,1.4522827602230484
Turkey,"Rice, paddy",1997,50005,593.0,34431.0,17.2,Moderate,7.199999999999999,Moderate,High,34.47674418604651,1.4522827602230484
